id,title,genres,release_year
9607,"Super Mario Bros.","Adventure,Comedy,Family,Fantasy",1993
17585,"Surviving the Game","Action,Adventure,Thriller,Crime",1994
9057,"Terminal Velocity","Action,Thriller",1994
20967,"Thirty Two Short Films About Glenn Gould","Drama,Music",1993
10635,"Threesome","Comedy,Drama,Family,Romance",1994
9479,"The Nightmare Before Christmas","Fantasy,Animation,Family",1993
10057,"The Three Musketeers","Action,Adventure,Comedy",1993
11969,"Tombstone","Action,Adventure,Drama,History,Western",1993
41590,"Trial by Jury","Drama,Action,Thriller",1994
319,"True Romance","Action,Thriller,Crime,Romance",1993
26408,"The War Room","Documentary,History",1993
15139,"The Pagemaster","Fantasy,Science Fiction,Family,Animation",1994
161158,"Paris, France","Drama,Comedy",1994
218473,"The Beans of Egypt, Maine","",1994
85247,"Killer","Thriller,Drama,Romance",1994
11446,"Welcome to the Dollhouse","Comedy,Drama",1995
51980,"Germinal","Drama,Romance",1993
24405,"Chasers","Comedy,Romance",1994
11655,"Cronos","Drama,Horror,Thriller",1993
11800,"Naked in New York","Comedy,Romance",1993
8223,"Kika","Comedy,Drama",1993
14587,"Bhaji on the Beach","Comedy,Drama",1994
31504,"Little Big League","Comedy,Family",1994
41653,"The Slingshot","Drama",1993
53185,"Wide Eyed and Legless","TV Movie,Drama,Romance,Comedy",1993
95743,"Foreign Student","Drama,Romance",1994
23637,"Ciao, Professore!","Comedy,Foreign",1992
17600,"Spanking the Monkey","Comedy,Drama",1994
10897,"The Little Rascals","Romance,Comedy,Family",1994
349394,"À la mode","Comedy",1993
21352,"Andre","Drama,Family,Adventure",1994
68806,"The Escort","Thriller,Crime,Drama",1993
37345,"Princess Caraboo","Comedy,Drama,History,Mystery",1994
32562,"The Celluloid Closet","History,Documentary",1996
47507,"Café au Lait","Drama,Comedy,Romance,Foreign",1993
25403,"Dear Diary","Comedy,Drama",1993
124304,"I Don't Want to Talk About It","Romance,Drama",1993
9066,"The Brady Bunch Movie","Comedy",1995
771,"Home Alone","Comedy,Family",1990
251,"Ghost","Fantasy,Drama,Thriller,Mystery,Romance",1990
812,"Aladdin","Animation,Family,Comedy,Adventure,Fantasy,Romance",1992
280,"Terminator 2: Judgment Day","Action,Thriller,Science Fiction",1991
581,"Dances with Wolves","Adventure,Drama,Western",1990
80350,"Tough and Deadly","Thriller,Action,Drama",1995
268,"Batman","Fantasy,Action",1989
274,"The Silence of the Lambs","Crime,Drama,Thriller",1991
408,"Snow White and the Seven Dwarfs","Fantasy,Animation,Family",1937
10020,"Beauty and the Beast","Romance,Family,Animation,Fantasy,Music",1991
10895,"Pinocchio","Animation,Family",1940
114,"Pretty Woman","Romance,Comedy",1990
41043,"Window to Paris","Comedy,Drama,Fantasy",1993
576,"The Wild Bunch","Adventure,Western",1969
15477,"Love and a .45","Crime,Thriller",1994
59146,"The Wooden Man's Bride","Drama,Foreign,Romance",1994
124472,"A Great Day in Harlem","",1994
30528,"Bye Bye Love","Comedy,Romance",1995
7300,"One Fine Day","Comedy,Romance",1996
10824,"Candyman: Farewell to the Flesh","Horror",1995
261246,"Century","Romance,Drama",1993
275,"Fargo","Crime,Drama,Thriller",1996
25059,"Homeward Bound II: Lost in San Francisco","Adventure,Comedy,Drama,Family",1996
11827,"Heavy Metal","Animation,Science Fiction",1981
8766,"Hellraiser: Bloodline","Horror,Thriller,Science Fiction",1996
23570,"The Pallbearer","Comedy,Romance",1996
47333,"Jane Eyre","Drama,Romance",1996
54850,"Loaded","Drama,Mystery,Thriller",1996
51242,"Bread and Chocolate","Comedy,Foreign",1974
10112,"The Aristocats","Animation,Comedy,Family,Adventure",1970
4307,"The Flower of My Secret","Drama,Romance",1995
46029,"Two Much","Comedy,Romance",1996
32308,"Ed","Comedy,Family",1996
88893,"Scream of Stone","Adventure,Drama,Documentary",1991
52873,"My Favorite Season","Drama",1993
123505,"A Modern Affair","",1996
340210,"Condition Red","Thriller,Action,Drama",1995
44281,"Halfaouine: Boy of the Terraces","Comedy,Drama",1990
28121,"A Thin Line Between Love and Hate","Comedy,Thriller,Crime,Romance",1996
12520,"The Last Supper","Comedy,Thriller,Crime,Drama",1995
1592,"Primal Fear","Crime,Drama,Mystery,Thriller",1996
166901,"Rude","",1995
36447,"Carried Away","Drama,Romance",1996
19042,"All Dogs Go to Heaven 2","Romance,Animation,Family,Adventure,Fantasy",1996
38884,"Land and Freedom","Drama,History,War,Romance",1995
47449,"Denise Calls Up","Comedy",1995
36259,"Theodore Rex","Fantasy,Science Fiction,Family",1995
41852,"A Family Thing","Comedy,Drama",1996
40926,"Frisk","Drama,Thriller",1996
9099,"Sgt. Bilko","Comedy,Family",1996
2021,"Jack & Sarah","Comedy,Drama,Romance",1995
61752,"Girl 6","Comedy",1996
10988,"Diabolique","Drama,Horror,Mystery,Thriller",1996
11479,"Little Indian, Big City","Adventure,Drama,Comedy,Family",1994
398959,"Roula","Romance,Drama",1995
287305,"Peanuts – Die Bank zahlt alles","Comedy",1996
339428,"Happy Weekend","Comedy",1996
12652,"Nelly and Monsieur Arnaud","Drama,Romance",1996
10684,"Courage Under Fire","Drama,Thriller,Mystery,War",1996
954,"Mission: Impossible","Adventure,Action,Thriller",1996
68445,"Cold Fever","Drama,Comedy",1995
18989,"Moll Flanders","Drama,Romance",1996
10801,"The Superwife","Comedy",1996
54285,"301, 302","Horror,Mystery,Thriller",1995
8840,"DragonHeart","Fantasy",1996
278978,"Und keiner weint mir nach","Drama",1996
124625,"My Mother's Courage","Drama",1995
11107,"Eddie","Action,Comedy",1996
16417,"Yankee Zulu","Drama,Comedy",1993
70934,"Billy's Holiday","",1995
10363,"Purple Noon","Crime,Drama,Thriller",1960
161070,"August","Romance,Comedy,Drama",1996
10539,"James and the Giant Peach","Adventure,Animation,Family",1996
10543,"Fear","Drama,Thriller,Romance",1996
18414,"Kids in the Hall: Brain Candy","Comedy",1996
47502,"Faithful","Comedy,Crime,Drama",1996
11902,"Underground","War,Drama,Comedy",1995
27098,"All Things Fair","War,Drama,Romance",1995
25087,"Bloodsport II","Action,Thriller",1996
5801,"Pather Panchali","Drama",1955
896,"The World of Apu","Drama",1959
3065,"Mystery Science Theater 3000: The Movie","Comedy,Science Fiction",1996
318177,"Tarantella","",1996
2300,"Space Jam","Animation,Comedy,Drama,Family,Fantasy",1996
8069,"Barbarella","Science Fiction",1968
288173,"Hostile Intentions","Thriller,Action,Drama",1995
187851,"They Bite","Comedy,Horror,Science Fiction",1996
27768,"Some Folks Call It a Sling Blade","Drama,Thriller",1994
221917,"The Run of the Country","Drama,Romance",1995
8072,"Alphaville","Drama,Science Fiction,Mystery",1965
35797,"Coup de Torchon","Drama",1981
88030,"Tigrero: A Film That Was Never Made","Documentary,Foreign",1994
185191,"The Eye of Vichy","",1993
83857,"Windows","Horror,Drama,Thriller",1980
33245,"It's My Party","Drama",1996
124460,"Country Life","Drama,Romance",1994
27281,"Operation Dumbo Drop","Action,Adventure,Comedy,Family",1995
105045,"The Promise","Drama,Romance",1995
40001,"Mrs. Winterbourne","Comedy,Romance,Drama",1996
29621,"Solo","Action,Adventure,Science Fiction,Thriller",1996
117730,"Under The Domim Tree","Drama,Foreign",1994
20762,"The Substitute","Action,Thriller",1996
37144,"True Crime","Crime,Mystery,Thriller",1996
48260,"Butterfly Kiss","Crime,Drama,Romance,Thriller",1995
12656,"Feeling Minnesota","Action,Comedy,Drama,Thriller",1996
38867,"Delta of Venus","Drama,Romance",1995
277270,"To Cross the Rubicon","",1991
25969,"Angus","Comedy,Drama,Family,Romance",1995
44103,"Priest Daens","Drama,History",1992
753,"Faces","Drama",1968
43634,"Boys","Romance,Drama,Mystery",1996
9103,"The Quest","Action,Adventure",1996
90214,"Cosi","Comedy,Romance",1996
29649,"Sunset Park","Drama",1996
10990,"Mulholland Falls","Drama,Mystery,Thriller",1996
8866,"The Truth About Cats & Dogs","Comedy,Romance",1996
12233,"Oliver & Company","Animation,Comedy,Family",1988
23449,"Celtic Pride","Comedy",1996
36355,"Flipper","Adventure,Family",1996
37667,"Captives","Drama,Thriller,Mystery,Romance",1994
90148,"Of Love and Shadows","Drama",1994
922,"Dead Man","Drama,Fantasy,Western",1995
11876,"The Horseman on the Roof","War,Adventure,Drama,Romance",1995
52633,"Switchblade Sisters","Action,Crime,Drama",1975
62364,"Mouth to Mouth","Comedy,Foreign",1995
11687,"The Visitors","Fantasy,Comedy,Science Fiction",1993
9304,"Multiplicity","Comedy,Fantasy,Science Fiction",1996
73183,"The Haunted World of Edward D. Wood, Jr.","Documentary",1996
131232,"Two Friends","Drama,Foreign",2002
9100,"The Craft","Drama,Fantasy,Horror,Thriller",1996
20759,"The Great White Hype","Comedy,Drama",1996
46063,"Last Dance","Drama,Thriller",1996
365371,"War Stories Our Mother Never Told Us","",null
32513,"Cold Comfort Farm","Comedy,Drama,Romance",1995
40651,"Institute Benjamenta, or This Dream People Call Human Life","Animation,Drama",1995
36915,"Heaven's Prisoners","Drama,Mystery,Thriller",1996
40507,"Original Gangstas","Action,Drama,Crime,Thriller",1996
9802,"The Rock","Action,Adventure,Thriller",1996
25697,"Getting Away with Murder","Comedy",1996
21588,"Cemetery Man","Fantasy,Drama,Horror,Comedy",1994
664,"Twister","Action,Adventure,Drama",1996
11867,"Barb Wire","Action,Science Fiction",1996
47119,"Le Garçu","Drama",1995
314352,"Honeymoon","Comedy",1996
9323,"Ghost in the Shell","Action,Animation,Science Fiction",1995
10280,"Thinner","Horror,Thriller",1996
10535,"Spy Hard","Action,Comedy",1996
124613,"Brothers in Trouble","Comedy,Drama",1995
532,"A Close Shave","Family,Animation,Comedy",1995
26744,"Force of Evil","Drama,Action,Crime",1948
16299,"The Stupids","Comedy,Family",1996
10547,"The Arrival","Action,Mystery,Science Fiction,Thriller",1996
245268,"The Man from Down Under","Drama,War",1943
935,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Drama,Comedy,War",1964
55613,"Careful","Horror,Comedy,Drama,Fantasy",1992
215107,"Vermont Is for Lovers","",null
41007,"A Month by the Lake","Comedy,Drama,Romance",1995
35645,"Gold Diggers: The Secret of Bear Mountain","Drama",1995
110465,"Kim","Family,Adventure",1950
255546,"Carmen Miranda: Bananas Is My Business","Documentary",1995
40751,"Ashes of Time","Drama,Action",1994
275096,"The Jar","",1994
85778,"Maya Lin: A Strong Clear Vision","Documentary",1995
11101,"Stalingrad","Drama,History,War",1993
9826,"The Phantom","Adventure,Action",1996
9879,"Striptease","Drama,Thriller,Crime",1996
63564,"The Last of the High Kings","Drama,Comedy",1996
22621,"Heavy","Drama,Romance",1995
7095,"Jack","Comedy,Drama,Science Fiction",1996
26890,"I Shot Andy Warhol","Drama",1996
46732,"The Grass Harp","Comedy,Drama,Family",1995
124633,"Someone Else's America","Drama",1995
202425,"Life is Rosy","Music,Romance",1987
196940,"Quartier Mozart","",1992
77771,"Touki Bouki","Drama,Romance",1973
181083,"God's Gift","Drama",1982
41225,"Spirits of the Dead","Drama,Mystery,Horror",1968
188589,"Babyfever","",1994
87190,"Pharaoh's  Army","Western,Drama,War",1995
627,"Trainspotting","Drama,Crime",1996
32872,"Til There Was You","Comedy,Romance",1997
602,"Independence Day","Action,Adventure,Science Fiction",1996
14553,"Stealing Beauty","Drama,Romance",1996
9566,"The Fan","Drama,Mystery,Thriller",1996
10545,"The Hunchback of Notre Dame","Drama,Animation,Family",1996
9894,"The Cable Guy","Comedy,Drama,Thriller",1996
11543,"Kingpin","Comedy",1996
9268,"Eraser","Action,Drama,Mystery,Thriller",1996
52059,"The Gate of Heavenly Peace","Documentary",1995
9327,"The Nutty Professor","Fantasy,Comedy,Romance,Science Fiction",1996
123763,"I, the Worst of All","Drama,Foreign",1990
81949,"An Unforgettable Summer","Drama,Romance,War",1994
42005,"A Hungarian Fairy Tale","",1987
124306,"My Life and Times With Antonin Artaud","",1993
183955,"Midnight Dancers","",1994
44535,"Somebody to Love","Comedy,Drama",1994
44495,"A Very Natural Thing","Drama",1974
78285,"The Old Lady Who Walked in the Sea","Comedy",1991
11228,"Daylight","Action,Adventure,Thriller",1996
10779,"The Frighteners","Horror,Comedy",1996
26748,"Lone Star","Drama,Mystery,Romance",1996
38223,"Harriet the Spy","Comedy,Drama,Family",1996
9294,"Phenomenon","Drama,Fantasy,Romance,Science Fiction",1996
49963,"Walking and Talking","Comedy,Drama,Romance",1996
11363,"She's the One","Comedy,Romance",1996
1645,"A Time to Kill","Crime,Drama,Thriller",1996
31546,"American Buffalo","Drama",1996
77056,"Rendezvous in Paris","Romance,Comedy",1995
36344,"Alaska","Adventure",1996
18550,"Fled","Action,Comedy,Thriller",1996
11511,"Kazaam","Fantasy,Comedy,Science Fiction,Family",1996
172198,"Magic Hunter","",1994
34170,"Larger Than Life","Family,Comedy",1996
281085,"A Boy Called Hate","",1996
109478,"Power 98","Action,Mystery,Thriller",1996
124645,"Two Deaths","War,Drama",1995
12606,"A Very Brady Sequel","Comedy",1996
69895,"Stefano Quantestorie","Comedy",1993
35206,"Death in the Garden","Adventure,Drama",1956
151489,"Hedd Wyn","War,Drama",1992
4837,"La Collectionneuse","Drama,Comedy,Romance",1967
12632,"Kaspar Hauser","Drama,Foreign",1993
9098,"Regular Guys","Comedy,Foreign",1996
282919,"Diebinnen","Drama",1996
124614,"The Convent","Thriller",1995
18975,"The Adventures of Pinocchio","Animation,Family,Fantasy",1996
11962,"Joe's Apartment","Fantasy,Comedy,Music",1996
2925,"The First Wives Club","Comedy",1996
28628,"Stonewall","Romance,Drama,Comedy",1995
3595,"Ransom","Action,Thriller",1996
9308,"High School High","Comedy",1996
92381,"Phat Beach","Comedy",1996
18555,"Foxfire","Action,Drama,Thriller",1996
12123,"Chain Reaction","Action,Drama,Science Fiction,Thriller",1996
10830,"Matilda","Comedy,Family,Fantasy",1996
3573,"Emma","Drama,Comedy,Romance",1996
10546,"The Crow: City of Angels","Action,Fantasy,Thriller",1996
18862,"House Arrest","Comedy,Family",1996
31417,"Eyes Without a Face","Drama,Horror,Thriller",1960
9431,"Bordello of Blood","Horror,Comedy",1996
124619,"Lotto Land","Drama",1995
297645,"The Story of Xinghua","",1994
48144,"The Day the Sun Turned Cold","",1994
46986,"Flirt","Drama,Romance",1995
144982,"The Big Squeeze","Drama",1996
47907,"The Spitfire Grill","Comedy,Drama",1996
10061,"Escape from L.A.","Action,Adventure,Science Fiction,Thriller",1996
36266,"Cyclo","Crime,Drama",1995
549,"Basquiat","Drama,History",1996
10478,"Tin Cup","Comedy,Drama,Romance",1996
66634,"Dingo","Drama,Music",1991
116690,"The Ballad of Narayama","Drama",1958
213917,"Every Other Weekend","Drama",1990
145925,"Mille bolle blu","",1993
100914,"Crows and Sparrows","",1949
238,"The Godfather","Drama,Crime",1972
159,"Maybe... Maybe Not","Comedy,Drama",1994
11134,"Police Story 3: Supercop","Action,Crime,Thriller",1992
88224,"Manny & Lo","Drama,Comedy",1996
132641,"Wife","Drama",1953
42758,"Small Faces","",1996
9303,"Bound","Crime,Drama,Romance,Thriller",1996
23945,"Carpool","Comedy,Family",1996
37820,"Death in Brunswick","Drama",1990
22479,"Kansas City","Thriller,Drama,Music,Crime",1996
9054,"Gone Fishin'","Comedy,Family",1997
241058,"Lover's Knot","Romance,Comedy",1996
11985,"Vive L'Amour","Drama",1994
10232,"Shadow of Angels","Drama",1976
59569,"Killer: A Journal of Murder","Drama",1996
410921,"Nothing to Lose","Action,Crime,Drama",1994
38955,"Project S","Action,Adventure,Crime",1993
110513,"Girls Town","Comedy,Drama",1996
114089,"Bye-Bye","Drama",1995
11015,"The Relic","Horror,Mystery,Thriller",1997
9306,"The Island of Dr. Moreau","Fantasy,Horror,Science Fiction",1996
12559,"First Kid","Comedy,Family",1996
58770,"The Trigger Effect","Drama,Thriller",1996
124851,"Sweet Nothing","",1995
3587,"Bogus","Fantasy,Comedy,Family",1996
10723,"Bulletproof","Action,Adventure,Comedy,Thriller",1996
56077,"Talk of Angels","Drama,Romance,War",1998
19004,"The Land Before Time III: The Time of the Great Giving","Animation,Adventure,Family",1995
101230,"1-900","",1994
253632,"Baton Rouge","Thriller",1988
10987,"Halloween: The Curse of Michael Myers","Horror,Thriller",1995
44705,"Twelfth Night","Drama,Comedy,Romance",1996
20318,"Mother Night","Drama,History",1996
43596,"Liebelei","Drama,Romance",1933
79782,"Venice","Drama,Romance",2010
26933,"Wild Reeds","Drama,Romance",1994
27854,"For Whom the Bell Tolls","Drama,History,Romance,Thriller",1943
981,"The Philadelphia Story","Comedy,Romance",1940
872,"Singin' in the Rain","Comedy,Music,Romance",1952
2769,"An American in Paris","Drama,Comedy,Music,Romance",1951
13320,"Funny Face","Music,Comedy,Romance",1957
164,"Breakfast at Tiffany's","Comedy,Drama,Romance",1961
426,"Vertigo","Mystery,Romance,Thriller",1958
567,"Rear Window","Drama,Mystery,Thriller",1954
3078,"It Happened One Night","Comedy,Romance",1934
13528,"Gaslight","Drama,Mystery,Thriller,Crime",1944
28288,"The Gay Divorcee","Comedy,Music,Romance",1934
213,"North by Northwest","Mystery,Thriller",1959
284,"The Apartment","Comedy,Drama,Romance",1960
239,"Some Like It Hot","Comedy,Romance",1959
4808,"Charade","Comedy,Mystery,Romance,Thriller",1963
289,"Casablanca","Drama,Romance",1942
963,"The Maltese Falcon","Mystery,Crime,Thriller",1941
11113,"My Fair Lady","Drama,Family,Music,Romance",1964
6620,"Sabrina","Comedy,Drama,Romance",1954
804,"Roman Holiday","Comedy,Romance",1953
26531,"The Little Princess","Drama,Comedy,Family",1939
909,"Meet Me in St. Louis","Comedy,Music,Romance",1944
630,"The Wizard of Oz","Adventure,Family,Fantasy",1939
770,"Gone with the Wind","Drama,Romance,War",1939
31044,"My Favorite Year","Comedy,Drama",1982
599,"Sunset Boulevard","Drama",1950
15,"Citizen Kane","Mystery,Drama",1941
62,"2001: A Space Odyssey","Science Fiction,Mystery,Adventure",1968
121357,"Golden Earrings","Adventure,Romance",1947
705,"All About Eve","Drama",1950
22490,"The Women","Comedy,Drama",1939
223,"Rebecca","Drama,Mystery",1940
25670,"Foreign Correspondent","Mystery,Thriller,War",1940
303,"Notorious","Thriller,Drama,Romance",1946
4174,"Spellbound","Drama,Mystery,Thriller",1945
8356,"An Affair to Remember","Drama,Romance",1957
381,"To Catch a Thief","Crime,Drama,Mystery,Romance,Thriller",1955
20758,"Father of the Bride","Comedy,Drama,Family,Romance",1950
29376,"The Band Wagon","Comedy,Music",1953
1859,"Ninotchka","Comedy,Romance",1939
18299,"Love in the Afternoon","Comedy,Drama,Romance",1957
17281,"Gigi","Comedy,Music,Romance",1958
64382,"The Reluctant Debutante","Comedy,Romance",1958
10907,"The Adventures of Robin Hood","Action,Adventure,Romance",1938
32093,"The Mark of Zorro","Action,Adventure,Drama,Romance,Western",1940
1939,"Laura","Drama,Mystery",1944
22292,"The Ghost and Mrs. Muir","Fantasy,Romance,Mystery",1947
3598,"Lost Horizon","Adventure,Fantasy,Drama,Mystery",1937
3080,"Top Hat","Comedy,Music,Romance",1935
198,"To Be or Not to Be","Comedy,War",1942
13562,"My Man Godfrey","Comedy,Romance",1936
